job_id,required_skill,experience_needed,worker_skill,worker_experience,worker_distance_km,matched
7872492f-3c8a-4324-8e73-5610187234f6,Transport-moving,5,Transport-moving,15,1.5,1
0f7497f6-5f16-4038-b3ac-910b53ea2bbe,Handlers-cleaners,4,Handlers-cleaners,1,29.1,1
bcc2e931-3a01-4cae-84ff-40f6a283a9d3,Transport-moving,4,Transport-moving,17,7.5,1
f3cb22f9-159e-472b-8367-d06bdb6e5d38,Tech-support,4,Tech-support,25,19.9,1
8c6bb4e7-213d-49b9-9a78-96ddcc760b1c,Transport-moving,4,Transport-moving,27,10.8,0
2f851e71-5610-4a41-980f-9929d4c3b674,Exec-managerial,8,Exec-managerial,7,22.4,1
c023409a-7c56-4daa-871b-da45b5e532ca,Exec-managerial,8,Exec-managerial,21,19.2,0
f9ae8d9d-7bcf-40f3-9f61-36dad7f5de10,Handlers-cleaners,4,Handlers-cleaners,8,25.9,1
a93edced-6cab-4644-a52a-112efbc57153,Transport-moving,9,Transport-moving,42,23.3,1
a1f7c960-89b4-46f3-a8e6-623f20089dec,Prof-specialty,11,Prof-specialty,34,21.2,0
2a21b07c-2c59-4e5d-9585-6a25e6e8bfac,Transport-moving,3,Transport-moving,4,20.3,1
55b26908-4c3f-401e-8e23-7bedf12e2c2c,Other-service,5,Other,5,12.4,0
b9fcf17b-cda5-4a77-a647-5ffec4b57b10,Other-service,4,Other-service,28,24.8,1
f5733bc0-1299-4d79-ab55-7370368a431d,Sales,8,Sales,16,13.4,1
d45c5bdd-5db0-4dc2-92e0-62818a81edfb,Prof-specialty,8,Prof-specialty,21,29.1,0
7c8e071e-11d7-4cbd-ad19-99791b5ee2d5,Prof-specialty,4,Prof-specialty,20,3.3,1
8951af5e-52bb-4fcd-8bf6-eb97e08107f2,Exec-managerial,9,Exec-managerial,38,25.6,1
c5fc757b-a70f-4fd9-85b3-e3599b1571de,Adm-clerical,4,Adm-clerical,37,18.9,0
e2bc3e05-c2be-4d7d-83ee-082a62b49223,Exec-managerial,5,Exec-managerial,22,14.8,1
fb4e226e-444b-494c-a983-9d55581ccddb,Machine-op-inspct,5,Other,5,21.6,0
05227757-198f-4e4c-b33d-c6af69850bf0,Adm-clerical,8,Adm-clerical,21,27.5,0
c8a7865d-620d-4319-bd1f-0ab0222dea66,Sales,8,Other,6,27.6,0
9348f5a3-5d18-48df-a371-27e6fd26165a,Sales,4,Other,33,20.0,0
58244e6c-662f-4d75-a555-51d6b6595e69,Exec-managerial,8,Other,29,16.0,0
cbe6ec0d-4fa8-4336-b8cd-a07cbb3c535e,Farming-fishing,4,Farming-fishing,7,26.9,1
fcaf06ac-5fe2-4961-a2b0-63ca5cd63292,Prof-specialty,10,Prof-specialty,16,19.7,1
3d7ca3c5-9a71-44e2-87b7-3a996e320fe7,Sales,2,Sales,0,20.3,1
6a7b4b95-966b-47e7-a83a-7e825cdab9f4,Exec-managerial,5,Exec-managerial,1,15.2,0
bbc6c91a-0b14-4710-a1c2-0dd9e675c06c,Craft-repair,5,Other,14,17.4,0
37080684-cd1b-4283-8819-a05fc6c67559,Sales,4,Sales,31,9.4,1
35c53cba-b68b-48ee-ad86-d728537bee9a,Craft-repair,4,Other,25,29.6,0
0e3b23ee-6377-421b-b9cb-c595bb7eafeb,Exec-managerial,9,Exec-managerial,53,6.2,1
771136f1-71df-4fae-8ef5-e55355a394f3,Adm-clerical,4,Adm-clerical,41,2.1,1
c801ecef-ce74-4ac4-ad97-1657263f2476,Exec-managerial,8,Exec-managerial,14,28.8,0
8d2d4483-77bc-407f-8e46-c1d2dc4a6431,Exec-managerial,8,Exec-managerial,7,25.3,1
74aadae1-ba26-4adb-ab5b-a076474033d9,Exec-managerial,4,Other,14,12.1,0
2d2ec1e5-1b4a-4545-9b0d-7b74b6fd37f6,Handlers-cleaners,2,Handlers-cleaners,0,19.2,0
9e12c97f-e5a1-45cc-b08e-4f1f02959307,Prof-specialty,10,Prof-specialty,39,30.0,0
bdd87c0d-40f5-4b1a-8c61-74a50052604a,Handlers-cleaners,3,Handlers-cleaners,0,16.7,1
acb0d824-ac09-4514-8f31-78e797d3225f,Tech-support,8,Tech-support,9,18.5,1
8eb7d415-0409-4898-9086-7572da043852,Protective-serv,4,Protective-serv,23,4.2,1
51cc815a-08fb-431b-98d7-9e28cba38b30,Sales,2,Sales,1,15.0,0
b5034d61-a665-47ee-9ad4-e271b4ae5288,Other-service,0,Other-service,23,22.8,1
1be963af-a6c0-4a25-9a51-b6c8dced239d,Exec-managerial,8,Exec-managerial,21,13.0,1
af604100-dfdb-4abd-b285-ad4fee093269,Craft-repair,4,Craft-repair,12,5.0,1
564f3b23-6085-4e54-bf1c-404ce1d79f9a,Machine-op-inspct,8,Other,19,29.0,0
cc49e2a8-f74b-4239-a9d4-18990e75d984,Adm-clerical,2,Adm-clerical,0,18.9,0
c913cc59-04fc-40ac-9a45-f9c426aa486e,Sales,8,Other,22,11.8,0
5b7c77d0-21ed-4ef6-a7e6-a08ee7a653e5,Sales,5,Sales,20,26.9,0
eaa5b481-0c37-45f3-8eea-19868dd27678,Sales,4,Sales,6,3.9,1
8b6b4faa-7eeb-45c6-8cab-637b516e37b4,Craft-repair,4,Craft-repair,15,8.1,0
f9a10819-fc3a-4f93-affd-5e076aa87370,Handlers-cleaners,8,Handlers-cleaners,30,5.2,0
03cae51c-a077-40b2-96e8-770c873d6243,Sales,8,Sales,33,9.5,1
2a6758a1-1a01-4486-a4f2-4f7b5445446b,Craft-repair,4,Craft-repair,30,8.0,1
e98cc208-cfa2-47f6-8996-cc7716458c20,Craft-repair,0,Craft-repair,25,4.7,1
20822790-b665-499a-bd9d-e0bb6b922291,Exec-managerial,10,Exec-managerial,16,15.3,1
1fc9126a-2039-43ac-a50b-0ba117fe7edb,Craft-repair,6,Craft-repair,23,28.6,1
ff0bf657-37ba-4885-9d51-c528ab7f811d,Prof-specialty,10,Other,33,14.2,0
2abda611-2c57-4458-b06b-2b9343792c1e,Craft-repair,4,Craft-repair,7,27.0,1
9d60d6ab-e206-4562-80de-78eae23b295e,Other-service,4,Other,2,22.8,0
635be6d0-5b4a-4f61-a540-daf1ba423b5f,Exec-managerial,4,Exec-managerial,43,9.5,1
b4cb58c7-d5f2-461c-96ed-e4e5099be1d1,Exec-managerial,5,Other,17,22.4,0
276392d7-c309-471c-96b6-624f665c8fc1,Prof-specialty,9,Prof-specialty,24,9.8,1
68ebd86f-cca9-4ab3-89d1-dc595f7d036c,Other-service,4,Other-service,8,16.0,1
5427e2d3-aee0-4f1f-a668-59ad482c8bdf,Other-service,4,Other-service,28,29.9,1
b84d44fd-33aa-48f5-badf-df3d1f22f57e,Prof-specialty,8,Prof-specialty,21,9.2,1
755f2ab2-d63d-41f2-9690-75f7d425a973,Sales,5,Other,11,21.9,0
6048986c-d1b7-49c2-a5ce-129a3d94ebde,Craft-repair,5,Craft-repair,21,14.9,1
ff2d1161-cede-49c9-a8d8-5c1a70d2bec3,Craft-repair,4,Craft-repair,29,16.5,0
39574936-493d-4acf-8227-10ddfbd02177,Transport-moving,5,Transport-moving,22,18.2,1
f5994578-c4cb-4e54-a3ab-419eb388b6db,Craft-repair,4,Craft-repair,25,6.9,1
9585e16c-4483-42b7-aea9-79993a52e701,Handlers-cleaners,4,Handlers-cleaners,14,22.8,0
f3db8d15-060a-4e4d-b847-2bbfc11970ef,Sales,1,Sales,13,18.0,1
8bf4208e-6e11-4798-a116-f592c11411c4,Adm-clerical,7,Other,26,16.3,0
03764a02-3448-48b0-8742-6b1db2887236,Protective-serv,8,Protective-serv,28,14.3,1
ad41c0cd-e238-4d05-abaa-ad4bdb982f70,Prof-specialty,9,Prof-specialty,35,14.9,1
3359834d-1155-4144-a44f-3ca7823a053a,Exec-managerial,8,Other,25,16.2,0
3a89dfc9-9536-4739-8caf-340c8ad19795,Prof-specialty,8,Prof-specialty,23,10.8,0
b4549a9c-1c08-4845-90ed-c0b102142020,Other-service,4,Other-service,17,14.3,1
be2e4681-2796-4a00-b1bc-d1b0c7cd7821,Sales,8,Sales,30,11.7,1
d8889aa1-dc49-4f7d-b16f-fe0acf720b52,Exec-managerial,9,Exec-managerial,10,10.7,1
727360a8-7e0a-4873-a8ce-31f33e710270,Prof-specialty,8,Prof-specialty,26,28.4,1
2dc00cd6-bdab-4848-8b6a-882edd96dd72,Prof-specialty,10,Prof-specialty,33,2.5,1
092f74c5-2744-4455-9ad1-6ae3c7402706,Transport-moving,4,Transport-moving,10,15.6,1
032bc818-6c47-4f3c-b723-3e9508de2551,Craft-repair,8,Craft-repair,18,3.6,1
872866f2-fae6-4352-ac3b-113184379149,Other-service,4,Other-service,10,22.8,1
eb364a77-295c-49dd-973b-392c2bb7eb77,Sales,5,Sales,3,6.9,0
9e301022-c8e2-43b4-b9f2-a6bcfe039002,Craft-repair,5,Craft-repair,18,13.5,1
eeb134f9-2193-4898-a6e3-8fcb3b002094,Prof-specialty,4,Other,13,19.4,0
a2f4f6c6-5cad-42fd-b088-02aa90377066,Farming-fishing,4,Farming-fishing,26,20.2,1
c82bb538-28ee-4482-bc7f-83eabf88a463,Handlers-cleaners,2,Handlers-cleaners,31,11.9,1
3443243a-b9a2-4e28-82cc-a96dd14f1056,Craft-repair,4,Craft-repair,22,29.5,1
28c707d4-85b0-4213-a26c-dfd51a43b0e5,Prof-specialty,11,Prof-specialty,46,21.8,0
fb4002d2-c4ff-4d1a-ba3f-99786371dc5d,Prof-specialty,9,Prof-specialty,36,10.7,1
4e29e0d3-ebc9-4c38-825c-cbd7cf3750d0,Sales,5,Sales,9,22.8,1
56d437fa-f4eb-435c-b6d0-2922ebd07126,Other-service,5,Other-service,0,22.0,0
c2b336dc-c4dd-4392-a73e-a46a0a29aa08,Craft-repair,0,Craft-repair,50,25.3,1
4175ab3c-e34b-487d-b6b6-89e7fb1d066b,Prof-specialty,11,Other,46,17.6,0
f4eb8411-41e2-4b24-af9f-3471e3ec37f6,Transport-moving,4,Transport-moving,18,25.9,1
85b3cf86-24ff-4aa7-a65e-f612c78759f7,Farming-fishing,4,Farming-fishing,3,24.3,0
771ec21e-0e09-4421-b1bf-4caf2853b33c,Craft-repair,5,Craft-repair,4,26.6,0
2c2506bd-4e68-430c-bdcb-6b613be0e1ea,Prof-specialty,8,Prof-specialty,43,23.7,1
4d01b30e-cd5a-4776-a835-91764387e2c7,Sales,5,Sales,6,15.7,0
bb1e762b-5007-41b7-a83b-6f39ae7b3fff,Prof-specialty,8,Prof-specialty,31,28.9,0
c4c602ba-5e42-46cf-ba0d-3f7924dd708a,Priv-house-serv,5,Priv-house-serv,7,9.8,1
0034fc09-e30f-474e-80da-ca453db4bdf6,Prof-specialty,5,Prof-specialty,11,16.6,1
d986bc8c-e52a-4e6c-a8e3-02ea5f4b4bda,Sales,4,Other,4,5.1,0
c12acf0d-d54f-4a24-9684-2fc1538b71e3,Prof-specialty,5,Prof-specialty,39,8.5,1
e7cfb6e2-9a9f-4adf-87d1-ac4bcb285b7b,Prof-specialty,8,Other,23,22.5,0
b69f4673-3753-416b-8ed9-a53d804acc1d,Craft-repair,4,Other,11,15.9,0
bb22372f-d6a9-4ff3-a05d-ea715fee889f,Adm-clerical,5,Adm-clerical,2,9.0,0
4e2d1a47-7da9-4b6b-81ad-2a859d12e6e0,Sales,10,Sales,29,2.1,1
f7010243-98e6-4287-80c9-40090d77e033,Exec-managerial,4,Exec-managerial,4,7.6,1
1cc98798-4933-4a2d-8cec-2b33b0062776,Prof-specialty,6,Prof-specialty,41,14.9,1
d7426a92-a2f4-4a01-8d09-0fedd8fd6f51,Adm-clerical,9,Adm-clerical,24,26.8,1
ec931a63-4dcb-4a7e-9741-cfd3a715d06e,Prof-specialty,5,Prof-specialty,46,23.9,0
6697053c-b72f-44c1-95e1-b5a79314c7d0,Other-service,4,Other-service,11,29.0,1
f4391a75-e002-401f-9c07-9a2c3b21beb1,Craft-repair,5,Craft-repair,7,16.6,1
57d91bcd-5681-439a-b1dd-0ff0a0078fe2,Exec-managerial,5,Exec-managerial,44,6.4,1
fd5be8b6-3285-4983-99da-0239058ae5b6,Exec-managerial,9,Exec-managerial,26,3.3,1
fd9611a0-58c6-499b-b5de-aa3ffe195105,Other-service,4,Other-service,3,24.7,0
9520fdd9-f34a-44a6-8ed9-5e18b481fd09,Prof-specialty,5,Prof-specialty,42,1.5,1
55c5c10e-39f6-44ee-b6b4-72f0a8def27c,Machine-op-inspct,1,Machine-op-inspct,28,15.1,1
603cdc92-ce07-44a9-bc49-e9a5b2eb0bb3,Tech-support,8,Tech-support,26,25.3,1
52ce1b31-19d3-461e-ae51-de835f6f43df,Other-service,4,Other-service,3,4.3,1
cfb0726a-bbc5-4694-bd00-78415542fda2,Handlers-cleaners,2,Other,0,9.5,1
323d8024-3a6a-4710-aa91-409ce9332fe4,Prof-specialty,8,Prof-specialty,21,23.6,1
6d453ee6-b5e7-4624-a858-53b58819972d,Prof-specialty,9,Prof-specialty,15,24.6,1
84e03972-77ac-4828-a16c-be385b65fec1,Transport-moving,0,Transport-moving,45,3.3,1
323ff899-6756-4ebb-8347-e6dac6462b7e,Protective-serv,4,Protective-serv,34,21.9,1
53697274-db9d-4ea6-99a2-42b401f6141b,Sales,0,Sales,0,19.6,1
7b42430b-829e-4351-bb2b-42201563e2bc,Prof-specialty,10,Prof-specialty,27,6.2,1
11455398-4062-479b-a094-d61616b17195,Sales,4,Other,13,15.8,0
b997c627-3094-44b6-a3d4-40fcb3497c4c,Tech-support,5,Tech-support,17,12.6,1
9e0f8a5d-4e6c-4607-b145-1b093283eda3,Machine-op-inspct,4,Other,13,7.8,0
9061f17c-5d76-43c5-adf7-96848d64d7ae,Prof-specialty,5,Prof-specialty,33,28.8,0
3aadb6bf-e233-477e-91d6-8943db1c34ea,Craft-repair,4,Craft-repair,30,20.3,1
e9259528-8d6d-4f71-bbe8-91a5796d51cb,Handlers-cleaners,4,Handlers-cleaners,10,7.9,1
e5ccadc9-e5c9-4560-b5fd-f03f10a5213a,Adm-clerical,5,Adm-clerical,20,29.1,1
28e8c895-289b-409c-affa-4a11e6baf41f,Prof-specialty,8,Prof-specialty,25,16.9,1
f90bc88f-d5f0-441c-9176-961722906f2b,Handlers-cleaners,4,Handlers-cleaners,12,6.3,1
54b066b4-deba-46d1-b6aa-fb4bcd4d9a71,Sales,3,Sales,6,26.5,0
7fbfb97b-3149-4547-b414-b86a11ae50b1,Exec-managerial,8,Exec-managerial,28,29.7,1
45ba1b57-56e2-4732-a907-90fa1fa63291,Transport-moving,1,Transport-moving,32,7.9,1
400c351e-edff-4f74-a4a2-711ae9a24d34,Other-service,4,Other-service,4,14.7,1
1d83e4a4-b816-4a46-bceb-549a156673dd,Adm-clerical,4,Adm-clerical,0,16.5,1
3a657625-808c-464f-93be-fba2e1da8d01,Prof-specialty,8,Prof-specialty,35,7.3,1
7c1594c0-bb9c-4665-b742-6663330c0e88,Prof-specialty,8,Prof-specialty,22,3.1,1
9b5eeaf9-c161-4d2d-bbbc-678211b8f0df,Prof-specialty,11,Prof-specialty,18,1.3,1
929b77f0-ad46-4f6b-9a19-ef38a7213080,Exec-managerial,8,Exec-managerial,14,21.2,0
b51007be-d8a1-4958-a2ce-f67786510245,Farming-fishing,4,Farming-fishing,21,17.6,1
0c162798-d5d8-4461-b073-7a94c119cc0e,Handlers-cleaners,4,Handlers-cleaners,28,3.2,1
407d8368-6d28-4080-9240-2590dcb4020d,Adm-clerical,8,Adm-clerical,8,29.5,1
e4797a63-9347-40e4-ad29-cf10fc93bb01,Sales,5,Sales,1,2.2,0
1b522edb-b96e-461c-a959-6e53e3761fa3,Machine-op-inspct,4,Machine-op-inspct,6,20.5,0
c6b5bb39-061f-4720-b6e5-9021c03969c6,Prof-specialty,9,Prof-specialty,10,28.0,0
a6957894-2694-47be-826d-a0945b4331e6,Prof-specialty,9,Prof-specialty,7,24.2,1
77006f0d-f771-4495-83cf-76a370c60d8e,Exec-managerial,5,Other,26,23.9,0
02978ade-9969-445c-b6ee-f5cd8bd34286,Craft-repair,4,Other,20,24.3,0
60cda6fd-bad5-449e-838e-41cb3e60b3a3,Exec-managerial,9,Exec-managerial,24,10.8,1
14a902ee-390b-4e4e-9147-2a5c179bdbdd,Craft-repair,4,Craft-repair,10,3.4,1
a6c9cfc5-510d-4f8e-ad70-67d9c9a8d930,Sales,8,Sales,29,28.3,1
5d8b3750-f1eb-43b0-8747-376eea269113,Machine-op-inspct,4,Machine-op-inspct,28,7.6,1
8df5aea9-ef55-4ffa-aded-2e93225be28d,Adm-clerical,5,Adm-clerical,3,3.5,1
58063038-31c8-42f6-a6c4-09c00296ca1f,Exec-managerial,8,Exec-managerial,17,7.1,1
d44f79dd-0a98-450c-8dbd-77888cefe1bc,Craft-repair,4,Craft-repair,8,16.3,1
f3c8d867-1bd4-4700-b5c6-fd7d224cb868,Other-service,5,Other-service,3,9.2,0
de17110d-3c27-4ac8-a1c0-872e6f00a4ac,Farming-fishing,0,Farming-fishing,49,17.2,1
940c18ee-0c3b-49ea-85cf-9eb7b5f9751a,Exec-managerial,4,Exec-managerial,36,24.8,1
2261c176-4b25-4775-b3a5-d21e2e2f7042,Tech-support,9,Other,8,3.8,0
3d653494-d614-49f3-9d93-dad34e6fc580,Prof-specialty,8,Prof-specialty,33,2.3,1
0ea45c38-aa50-4043-b766-d28ccb220e81,Craft-repair,5,Craft-repair,9,18.4,1
f20af749-2e4e-4003-a78e-e7f21980ea2a,Machine-op-inspct,5,Machine-op-inspct,21,4.4,0
3852976c-0649-4a58-b7b5-4c62aeccefdf,Exec-managerial,8,Exec-managerial,14,20.6,0
506bd8ff-182e-497f-a5ca-d991179d7213,Craft-repair,4,Other,34,7.0,0
969706c4-b9ae-4c05-a844-d7e998566e15,Handlers-cleaners,5,Handlers-cleaners,3,11.4,0
8c4807a4-d4dc-4c61-960a-da4041876b75,Protective-serv,4,Protective-serv,9,4.5,1
dd3274a4-3e70-4f75-9feb-ab13dc2d16ba,Transport-moving,0,Transport-moving,28,16.8,1
8835dcf2-c454-4ffd-ba5b-726240b8a1bb,Other-service,6,Other,24,12.7,1
de2ca922-1471-4acf-889a-c133f86965eb,Sales,8,Sales,61,12.1,1
d86252d8-8ffe-44bd-97bd-3810f2a62a3c,Exec-managerial,8,Other,32,16.6,0
4db5dc68-e210-47e5-8de8-b8048bbece2d,Adm-clerical,5,Other,25,5.2,0
612a7652-37a1-475a-9a0b-6c074c0cbbd7,Prof-specialty,9,Prof-specialty,33,17.2,1
d3c260ec-6774-4e17-b1a0-af0ba59812dd,Transport-moving,5,Other,27,23.7,0
284597a6-0426-4139-9fd6-cdafebfd433c,Protective-serv,4,Protective-serv,47,23.7,1
ead28c9d-4df4-489b-a5ea-4aba2de952d5,Sales,8,Sales,48,26.4,1
a83b0d09-6c86-4919-9374-bc760d5d9e7d,Farming-fishing,6,Farming-fishing,18,23.2,1
848e1a48-3d55-474e-a319-b31a51132be4,Prof-specialty,7,Prof-specialty,8,7.9,0
b8c85184-ffda-4bdf-9927-4bbb9c8d2425,Sales,5,Sales,10,2.0,1
2d0c5f7b-f886-4428-a400-1c49a62d50cb,Prof-specialty,10,Prof-specialty,21,15.4,0
d640cf8b-99a0-4a42-8e9e-618fb61abd44,Transport-moving,5,Transport-moving,25,8.5,1
76bcddc9-c3b8-4ce5-b994-11ba8b0710b8,Other-service,4,Other-service,2,26.3,0
4e18fc5a-90bc-44ee-9853-02537aab4692,Tech-support,5,Tech-support,11,5.4,1
28eebc9b-f112-437b-8f1f-4a705bf93f46,Sales,8,Sales,14,23.3,0
58c907bc-9654-43cc-ba9b-5da13d2c287e,Exec-managerial,8,Exec-managerial,26,1.0,1
cc3f1167-94c3-4fa6-9d1e-64df9008c9d3,Handlers-cleaners,5,Handlers-cleaners,42,3.2,1
03e14204-86d3-4e7a-aba8-329e3884bffe,Sales,4,Sales,16,13.8,1
9632e996-3df2-463f-b75d-322446ec5b62,Handlers-cleaners,4,Handlers-cleaners,42,20.3,1
8d6bf79c-4cfb-45ef-bbbf-571fe870d63d,Sales,2,Sales,20,17.1,0
ee056e14-ff56-4d9e-9e37-dcb5a0a0a675,Machine-op-inspct,6,Machine-op-inspct,11,6.4,1
9dee9281-8865-4f67-8b88-737c1230d202,Craft-repair,5,Craft-repair,23,24.8,1
a3fed915-d9ad-4a67-aa55-2b19b3412ffe,Exec-managerial,8,Exec-managerial,31,3.4,1
53fb5200-ae94-4f7b-b085-bac22b800ee6,Other-service,0,Other-service,19,16.1,1
9e97c2cd-4dae-4efe-8146-6ac94dcff3f3,Prof-specialty,11,Prof-specialty,19,6.5,1
d8c65d36-9233-4e20-a1ca-92cb1614c0b3,Sales,5,Sales,25,23.5,1
a8694466-40c6-42c9-9c03-0fbcf17b781f,Prof-specialty,9,Prof-specialty,23,17.0,1
8717e475-0827-48a7-98aa-46c824916adb,Craft-repair,0,Other,1,26.1,0
053871eb-c404-4c53-b034-6da516ffcc30,Transport-moving,5,Transport-moving,11,14.6,1
04034903-8352-4347-b586-6854894d591c,Craft-repair,4,Craft-repair,22,5.4,1
34dd34fa-8e24-4364-b0b0-6cbc20775fd7,Exec-managerial,0,Exec-managerial,35,20.3,1
e38d15b0-8ec6-4f80-b62e-8d826a820009,Sales,8,Sales,9,1.3,1
25237a10-b564-42a6-a229-974f8747de7d,Craft-repair,4,Craft-repair,26,18.1,1
ca8eca21-50f1-4df7-8442-684c4c0b0803,Craft-repair,7,Craft-repair,11,16.1,1
e50b7597-0fcd-471d-8b83-657ca760229f,Machine-op-inspct,0,Machine-op-inspct,7,6.2,0
09e1ab13-3bd6-401b-9322-fb53361aaae0,Sales,4,Sales,20,17.6,1
b62db95e-8021-4d97-8078-6fd9f0dc8887,Exec-managerial,8,Exec-managerial,30,3.2,1
eba6ceac-5451-4352-a5ab-49f7b553e21d,Other-service,5,Other-service,0,18.2,1
8842a980-81fc-4a32-b62f-3adb3ee73d42,Craft-repair,4,Craft-repair,32,28.3,0
eac20551-7b18-43e4-a96e-5db600b2f3ec,Adm-clerical,4,Other,19,9.7,0
5ecb6010-b525-4cef-be89-8bd44847a11c,Other-service,8,Other-service,30,8.1,1
e2772899-82f4-4dfd-b045-14c75bbbf87a,Other-service,5,Other-service,32,18.0,1
6af66b29-b4ef-4fd9-ba31-92cbf8f79e27,Adm-clerical,5,Other,6,22.7,0
ab782c8d-b2ab-400e-81a4-7f4129fdfe10,Tech-support,5,Tech-support,16,24.7,1
a845e69c-1c5e-4e35-9229-b56b78b0bc57,Sales,5,Other,1,11.0,0
d4dcda1d-9666-4339-a775-46c52f91aaa1,Machine-op-inspct,4,Other,21,27.3,0
15f6c01e-702d-4003-bfd9-3385bd277091,Other-service,5,Other-service,22,28.1,1
b1f58274-fb6b-49fd-99a9-715a97a39535,Adm-clerical,4,Adm-clerical,12,4.9,1
99fe1061-37e2-47e2-990d-95314b7db79a,Adm-clerical,4,Adm-clerical,9,27.8,0
f401d596-5b03-4df0-81ea-e4ef56944fb5,Adm-clerical,5,Adm-clerical,28,6.6,1
dddfc079-cd1a-4cac-b07b-5719ad0a7df1,Prof-specialty,8,Prof-specialty,6,16.0,1
6cf04d13-e11b-4ae2-8cef-78d8dfbe1f64,Other-service,3,Other-service,0,2.2,1
7a4e395a-7fde-4934-ac15-3a072a2d5642,Prof-specialty,11,Prof-specialty,32,2.7,0
46c1adc9-9ce1-45c3-9749-aca86cd8350e,Machine-op-inspct,2,Other,24,7.3,0
f2c8cae1-a26d-447f-b6f0-867491c23865,Transport-moving,0,Transport-moving,24,8.2,1
44e4530b-74d8-4791-9c7f-0d027042f84e,Adm-clerical,6,Adm-clerical,19,12.5,1
b8495aa1-4ec9-467c-abf0-9c4f3c57f2f4,Tech-support,5,Tech-support,39,11.5,1
1666997f-593d-4e14-9443-43852b130b10,Tech-support,8,Tech-support,9,12.1,1
3cfa9140-3233-438c-8d3f-3e3898163be1,Machine-op-inspct,1,Machine-op-inspct,13,23.6,1
0c71739b-4c82-4742-b112-fefb4670da54,Prof-specialty,9,Prof-specialty,16,27.6,1
10b2c5bf-785a-44b8-a89a-b9ac9ab18cc6,Other-service,4,Other-service,37,20.5,1
ac8bbbed-5fe8-4f69-a252-29fb6130effd,Machine-op-inspct,2,Machine-op-inspct,38,21.5,1
d2792095-e93d-4b2e-9162-103da97b7199,Prof-specialty,8,Prof-specialty,18,13.6,1
28290b08-c24c-4936-b67d-93cae6627228,Farming-fishing,5,Farming-fishing,17,10.8,1
450c85f7-78a7-4a71-862e-14822aadcc09,Prof-specialty,9,Other,10,8.0,0
15a0b417-1de5-41b0-a763-cf8217a6e69e,Exec-managerial,8,Exec-managerial,20,15.7,1
4155b116-8ce8-4a24-a74e-abcac0b55897,Handlers-cleaners,4,Handlers-cleaners,12,21.5,1
2287e529-2e1e-4b1e-9c50-6a3b1ba0d2a4,Other-service,5,Other-service,0,22.6,0
8b10f3be-9446-4631-baa5-f571d55ac118,Tech-support,6,Tech-support,17,8.4,0
bc0b4912-ec4b-4c01-bb42-c552218a9edd,Other-service,4,Other-service,35,17.3,1
90964ab1-e7ec-4bfa-88c8-17ef97c88ef6,Prof-specialty,10,Prof-specialty,28,15.0,1
af21d43e-cad7-49ec-9b3a-60d4f761f48e,Adm-clerical,5,Adm-clerical,27,26.1,0
a343de4d-5882-475a-ae2a-a656bfd12aa9,Other-service,1,Other-service,17,14.9,1
6a631484-fe2f-481e-81e1-395bbbf55b4f,Adm-clerical,4,Adm-clerical,23,25.7,1
f46efafa-153c-425f-8d2d-5904e9cdeecc,Sales,4,Sales,42,6.9,1
047c826e-014d-4a51-927e-29b5c31d4dc6,Adm-clerical,5,Adm-clerical,0,18.9,1
fa6def87-d135-4c1d-b80f-019b2819f3ba,Machine-op-inspct,4,Machine-op-inspct,1,23.3,0
c55a0a19-ba0f-4604-bcab-57e4b386e3e8,Machine-op-inspct,4,Machine-op-inspct,6,18.0,0
aac8f071-7047-400d-b160-1e23ed1aa688,Prof-specialty,8,Prof-specialty,38,22.5,1
c541d58d-4496-4a7a-80b3-bc906475d765,Transport-moving,4,Transport-moving,10,23.1,1
098d6072-8476-42bc-91b9-b3e2f5486c53,Other-service,4,Other-service,11,6.6,1
017d6e83-3c9a-43ad-9483-eb6f65b40ecd,Craft-repair,5,Craft-repair,17,26.8,1
d71b3821-adcd-436b-80bd-af135af5deab,Adm-clerical,4,Other,0,1.1,0
500d0faa-069d-43f0-a7b4-27f71dcedd21,Craft-repair,4,Craft-repair,35,3.4,1
d7383cbf-6f21-4575-9c98-c9072537a64d,Machine-op-inspct,9,Machine-op-inspct,8,5.1,0
bcbb2d34-6579-44b4-b27d-ed07e9fbb4f6,Tech-support,5,Tech-support,37,21.3,0
f64b560d-1cc6-4ca9-b6da-9066346b89ce,Exec-managerial,5,Exec-managerial,27,3.8,1
4ca9d20c-7393-445e-b60b-b3503e992c7c,Machine-op-inspct,4,Other,10,8.8,0
53d8b647-5d75-4b25-bbc1-483890d2b446,Exec-managerial,8,Exec-managerial,14,15.2,1
1247d771-054e-4a5c-8cb0-3a67e67f4685,Handlers-cleaners,4,Handlers-cleaners,9,22.9,1
3841d7e4-7102-477a-b3fc-f41f917e42cd,Craft-repair,4,Craft-repair,17,28.6,1
73c9f4ad-42fc-484d-acb8-3dfa11cf5f7c,Handlers-cleaners,4,Handlers-cleaners,18,2.8,1
4fc1d389-d122-4999-ac99-f5e4f2a0d705,Sales,8,Other,23,12.4,0
ff07ab05-ff80-4b46-b7fd-d69cd4abd932,Sales,8,Sales,5,27.1,0
482e68a2-da00-455f-a37d-53e2acb1dbae,Transport-moving,3,Other,4,4.8,1
445df77e-8def-48a1-b876-84a051d63d59,Prof-specialty,10,Prof-specialty,18,10.5,1
