month,season,temperature,precipitation,job_type,village_population,num_jobs_posted,avg_wage
11,Winter,44.351041990455656,38.783974528664395,Auto and Auto Components,4145,21,508
6,Monsoon,21.181224478494936,53.57807612199313,Food Processing,2047,13,385
3,Summer,44.42670532308904,8.048526950329329,Furniture and Furnishing,1973,14,412
5,Summer,38.58963681734332,6.686591698145391,Handlooms and Handicrafts,1126,5,400
4,Summer,39.852032732215775,2.7241012279967047,Food Processing,3619,17,388
3,Summer,37.38139548380917,8.967965635800928,Healthcare,3355,15,595
9,Monsoon,21.743949741273433,54.277139027730314,Textile and Clothing,3066,19,348
10,Winter,24.22102512777667,3.190193208526443,Auto and Auto Components,1407,9,492
2,Winter,37.943475448504046,37.53368878042608,Food Processing,3103,16,386
8,Monsoon,22.206752365521012,69.71839816200996,"Travel, Tourism and Hospitality",3056,16,500
1,Winter,29.12314258678063,49.329041037381934,Handlooms and Handicrafts,3237,15,396
3,Summer,47.37573402398575,3.045957248726597,Healthcare,4580,41,1091
10,Winter,31.785128152149184,40.83692272558253,Banking and Financial Services,1700,7,704
8,Monsoon,31.360890421867403,63.86321724652407,Private Security Services,4398,23,387
4,Summer,45.14604207433713,0.9974276749944766,Textile and Clothing,1021,8,355
11,Winter,44.04001915018273,26.45000241956738,Media and Entertainment,1514,10,506
11,Winter,34.423851833129746,35.33672501972606,Domestic Help,3196,18,316
3,Summer,41.86034464316701,9.12231194731385,Banking and Financial Services,2735,17,718
2,Winter,32.42012854151651,35.477687835491274,"Building, Construction and Real Estate",1043,6,474
3,Summer,36.57514526755302,8.598124665453298,Retail,1864,13,396
9,Monsoon,28.09024982361173,50.76365387666132,"Transportation, Logistics",1103,10,466
1,Winter,40.17280589190595,21.198803002975964,Retail,1820,10,418
11,Winter,22.423470788445773,17.672413981527036,"Travel, Tourism and Hospitality",3400,17,519
7,Monsoon,43.78274695936827,73.05491524851614,Auto and Auto Components,4510,27,522
8,Monsoon,43.015076917520105,75.11945731251839,Furniture and Furnishing,4048,20,398
10,Winter,22.333073973053367,16.63411840297759,Food Processing,2442,13,410
1,Winter,41.1745757603974,38.78809699666046,IT and ITeS,1436,10,796
1,Winter,21.271315511951617,15.586095185876886,Auto and Auto Components,3624,17,510
3,Summer,43.31660683462732,1.8723260468232794,Private Security Services,2294,14,410
1,Winter,23.25555054885234,22.20376424425187,Retail,3033,19,417
1,Winter,39.95343894481624,39.277631591240045,"Travel, Tourism and Hospitality",3919,21,503
7,Monsoon,35.97786157553416,29.61313114308865,Private Security Services,3059,17,404
9,Monsoon,33.40306012615689,59.27406509039727,Beauty and Wellness,4644,25,409
4,Summer,45.42891607246386,2.201209675194511,Electronics and IT hardware,3109,19,653
8,Monsoon,31.57257087643256,32.41233030456562,Leather and Leather Goods,4408,21,420
1,Winter,42.14403201296422,31.402288245505318,Beauty and Wellness,3339,20,422
6,Monsoon,35.12235228810875,66.67387820781562,Telecommunications,1642,11,612
9,Monsoon,31.713428832111504,37.01724721327565,Auto and Auto Components,4867,26,508
5,Summer,42.45122292555753,7.946425439164102,Agriculture,2945,14,351
1,Winter,28.49033763566592,33.2977818582935,"Travel, Tourism and Hospitality",2048,14,517
6,Monsoon,39.07789650174943,45.473039703880396,"Travel, Tourism and Hospitality",3907,19,487
1,Winter,30.323548438903696,26.474095918365126,Agriculture,3287,20,342
7,Monsoon,35.982063766023636,47.73803043753905,Leather and Leather Goods,4422,22,423
2,Winter,34.85234508110117,10.415200304242617,Media and Entertainment,3015,14,504
10,Winter,27.420392734031118,37.21886869333705,Healthcare,4448,25,586
6,Monsoon,23.362387210785347,73.08153290199482,Healthcare,3256,36,1120
4,Summer,42.91570586444481,3.501771381041933,Telecommunications,3764,22,622
3,Summer,37.39891332362575,7.236179373952015,Electronics and IT hardware,4202,23,640
9,Monsoon,22.816005951838548,72.2594792530405,Textile and Clothing,4590,24,347
7,Monsoon,41.908988328651844,71.96869016354296,Retail,3417,16,391
11,Winter,37.486005862726465,31.634593926692055,"Transportation, Logistics",2385,15,437
6,Monsoon,30.506781366649545,31.30085436944607,Leather and Leather Goods,2421,14,407
1,Winter,27.61148789058351,26.172252179744866,Electronics and IT hardware,4927,26,646
5,Summer,41.704357678066714,6.375124222694993,Pharmaceuticals,4262,22,541
7,Monsoon,32.26021527405691,44.138507492946594,Textile and Clothing,1110,9,370
11,Winter,37.31471378254666,20.973673292343655,IT and ITeS,4082,19,817
10,Winter,43.37074221235914,13.747267024866556,Media and Entertainment,3126,17,522
10,Winter,44.06810959300542,34.229740525419125,Healthcare,2416,28,1101
6,Monsoon,24.68811875012021,44.262278826970494,Leather and Leather Goods,1521,8,422
5,Summer,45.88305988638707,6.221309267051309,"Transportation, Logistics",1013,4,465
5,Summer,45.956788288405725,3.508740288916349,Telecommunications,1387,5,589
2,Winter,31.988102025707658,28.932196314050433,Healthcare,1076,3,590
4,Summer,37.02902200375901,7.222331669612977,"Building, Construction and Real Estate",1030,6,441
8,Monsoon,35.49088937790953,82.68398469157879,Domestic Help,4094,22,292
7,Monsoon,20.180764652153606,48.05508780145154,"Building, Construction and Real Estate",3648,20,464
6,Monsoon,29.356125959179057,22.793266201913937,"Building, Construction and Real Estate",3458,21,437
1,Winter,41.180140769911496,14.189883934770458,"Building, Construction and Real Estate",4793,23,438
10,Winter,38.224870544922325,1.8575575654723786,Auto and Auto Components,2551,11,510
5,Summer,38.08554830239764,4.931775967132591,Retail,3625,19,421
3,Summer,47.45146947185893,9.031677506294436,Telecommunications,2007,14,617
8,Monsoon,24.395492234651364,70.1382724779078,Private Security Services,4277,23,416
12,Winter,32.04085144052233,12.271155367204194,Auto and Auto Components,1799,9,492
8,Monsoon,26.31708895017756,46.09014858127182,Telecommunications,1921,9,592
3,Summer,37.548653425501854,8.98402534501283,Electronics and IT hardware,3302,19,652
6,Monsoon,35.60587314636882,41.58009633144064,Retail,3148,13,412
10,Winter,38.84070853870945,39.572963242808534,Electronics and IT hardware,3719,17,661
4,Summer,47.281140102043075,7.058372008260978,"Travel, Tourism and Hospitality",1300,9,492
10,Winter,30.1602672847474,42.600675738832635,Food Processing,4755,25,384
1,Winter,43.27435619574824,49.89553703100855,Pharmaceuticals,2344,13,537
11,Winter,31.986991832202996,16.66468725121869,Furniture and Furnishing,2066,13,420
6,Monsoon,44.06051019903346,40.39421518457736,Retail,1979,11,393
12,Winter,29.553034986578332,33.66683448166816,Food Processing,1803,12,425
7,Monsoon,37.77892705003556,34.147927414966304,Healthcare,4858,22,603
10,Winter,41.835711119410334,5.941501098693997,Agriculture,2177,14,362
8,Monsoon,43.05235241838456,61.18710149480379,Auto and Auto Components,1430,9,506
3,Summer,37.10646066931569,7.606608046552697,Beauty and Wellness,2708,13,406
8,Monsoon,29.45781454325935,29.29466571612796,Media and Entertainment,3316,20,504
7,Monsoon,25.314559312743523,59.51505250777782,Banking and Financial Services,4760,24,723
3,Summer,45.21908184199898,8.408853394141424,Handlooms and Handicrafts,1401,5,399
4,Summer,41.16312831675118,6.603938393540798,Pharmaceuticals,2647,13,555
2,Winter,29.80150303369135,35.86321029233234,Leather and Leather Goods,3199,18,409
12,Winter,31.039775518963783,12.683602106520281,IT and ITeS,1350,7,788
6,Monsoon,30.772810506138732,82.22042506405619,Telecommunications,2624,14,590
12,Winter,35.75470362754793,46.835887297258765,IT and ITeS,1657,13,804
6,Monsoon,34.49917678940884,26.78508484662812,Media and Entertainment,1539,8,520
5,Summer,40.3835974749598,5.281077216759914,Pharmaceuticals,4580,27,569
5,Summer,35.49498944382714,0.17965667212570646,Healthcare,2557,13,606
8,Monsoon,27.029927112533226,82.6228841783195,Handlooms and Handicrafts,3715,20,389
5,Summer,43.63897598160256,4.446424653481747,Pharmaceuticals,3429,18,566
4,Summer,47.07733426969626,1.021912485807216,Textile and Clothing,4298,22,343
11,Winter,42.86615702295114,5.657541662140014,Private Security Services,3664,23,406
6,Monsoon,29.358750120501,55.98142659069603,Electronics and IT hardware,2417,14,663
1,Winter,33.43273930772658,11.327873400548928,"Travel, Tourism and Hospitality",3337,19,505
1,Winter,37.49897686591849,46.184095726453485,Agriculture,2434,36,804
7,Monsoon,44.53044311876032,30.2167449586101,"Travel, Tourism and Hospitality",3210,16,513
4,Summer,45.00145777232869,2.6497571222857386,Beauty and Wellness,1380,7,386
8,Monsoon,36.16962758022716,28.27399286152361,Auto and Auto Components,1949,8,515
1,Winter,25.669624614526892,20.489434429838077,Electronics and IT hardware,3446,19,646
2,Winter,42.79770299517771,27.072833261910777,Private Security Services,1263,6,399
11,Winter,24.691566619766075,49.13724729518763,Textile and Clothing,2990,15,336
7,Monsoon,21.046930015577548,43.59201976225428,Pharmaceuticals,2444,11,544
2,Winter,39.80102584051671,27.633221432402642,Textile and Clothing,4239,21,337
1,Winter,38.10391718699692,37.194768441339626,Leather and Leather Goods,2204,11,404
3,Summer,47.298507571277646,9.689662952796077,Domestic Help,1360,5,288
1,Winter,41.03279021308852,21.435043319666963,Textile and Clothing,4123,19,335
6,Monsoon,43.61785031122372,50.52028717703044,Domestic Help,1011,5,304
12,Winter,24.79280821008078,35.86585440258277,Auto and Auto Components,2864,16,494
10,Winter,28.285184885731184,31.409330841919882,Handlooms and Handicrafts,3995,18,385
12,Winter,36.247815460991234,28.798581804802502,IT and ITeS,1012,6,792
7,Monsoon,37.19779945939311,57.14461363649545,"Travel, Tourism and Hospitality",1362,7,496
12,Winter,28.946890637304293,13.620693371555692,Food Processing,1487,6,403
2,Winter,33.24884842941151,24.821547394709803,Leather and Leather Goods,2388,11,395
9,Monsoon,33.033070097987675,91.48853854096085,Leather and Leather Goods,2057,12,404
8,Monsoon,21.49364573302772,21.009223277952263,Domestic Help,4991,27,298
6,Monsoon,32.14968617103785,46.879345879021514,Auto and Auto Components,3220,17,521
6,Monsoon,43.58572668902471,31.350434367084645,Healthcare,4597,48,1083
5,Summer,43.06803426341976,3.15782968414542,Auto and Auto Components,2997,14,489
2,Winter,27.02647366264569,6.866430696962822,Agriculture,4580,21,353
10,Winter,31.425047973758662,15.113539359961214,"Building, Construction and Real Estate",2688,14,474
6,Monsoon,22.31053001117381,51.04539225258587,Textile and Clothing,2449,14,367
2,Winter,43.9430475292004,17.851251978610545,Pharmaceuticals,4949,24,559
7,Monsoon,27.992703544361092,95.26528188181744,Textile and Clothing,4681,27,348
1,Winter,24.46456557612036,30.052215834482105,Electronics and IT hardware,2387,13,667
4,Summer,47.942411019672676,7.994456199723327,Food Processing,2468,13,415
8,Monsoon,31.119020027439824,72.00561629718796,"Transportation, Logistics",3663,21,455
11,Winter,39.52685986520669,26.20026130321819,Agriculture,1356,5,358
9,Monsoon,29.60168277275679,87.74666654483654,"Transportation, Logistics",1033,6,445
3,Summer,43.95537971587899,8.335357414597947,Banking and Financial Services,1907,11,695
10,Winter,42.223502091529966,24.248005333836954,Healthcare,3049,27,1104
4,Summer,47.471805186752874,8.13005959320878,Leather and Leather Goods,1921,9,422
2,Winter,36.726236652420425,23.926537173673484,Electronics and IT hardware,4102,21,667
2,Winter,20.480249550667754,28.038724455068888,Handlooms and Handicrafts,3754,17,382
2,Winter,39.868034490159665,5.7781609630576325,Electronics and IT hardware,4063,19,646
9,Monsoon,29.910438061929092,50.46737465969354,Leather and Leather Goods,2316,11,385
6,Monsoon,24.54887811779587,50.63546262009538,Domestic Help,2801,12,300
7,Monsoon,36.17818646823535,92.82718829116214,Telecommunications,4062,20,596
1,Winter,35.66690164135661,24.962520465552597,"Building, Construction and Real Estate",3098,14,445
3,Summer,39.95452540493465,4.738293288860508,Furniture and Furnishing,2440,12,407
8,Monsoon,42.948555349015336,98.49554606765493,Telecommunications,2675,14,602
12,Winter,39.0550308749625,4.396665684854501,IT and ITeS,2327,15,823
6,Monsoon,27.39439797910252,27.21647772857021,Electronics and IT hardware,4833,29,671
3,Summer,38.98025624684071,5.514467021689416,Healthcare,3045,17,588
2,Winter,44.0137649516727,35.442022566659745,Auto and Auto Components,4449,21,501
1,Winter,38.63860066640645,26.74080992019124,Beauty and Wellness,4358,22,391
3,Summer,42.87515498637379,3.502410285864098,Banking and Financial Services,3957,21,704
4,Summer,39.57557311233262,0.6516794338999177,Textile and Clothing,2890,16,338
12,Winter,20.456737078507764,12.39094397939674,Telecommunications,3083,18,608
8,Monsoon,37.0041382411557,91.8747964483928,"Travel, Tourism and Hospitality",2414,14,497
4,Summer,45.3389769040185,0.07673365429288426,IT and ITeS,2767,16,812
4,Summer,47.63331629010836,7.40524788634794,"Building, Construction and Real Estate",4439,25,472
7,Monsoon,27.19443339254487,34.50541816709452,IT and ITeS,1664,6,795
7,Monsoon,31.052184401112456,69.6865314565633,"Building, Construction and Real Estate",1206,4,172
1,Winter,24.847097628937348,47.925670191780576,Agriculture,2014,30,775
7,Monsoon,27.958090369332613,73.49622731858629,Auto and Auto Components,4951,23,486
8,Monsoon,38.428250082576255,95.9689158687881,Pharmaceuticals,2487,12,548
11,Winter,27.33406889271497,30.169386062787545,Agriculture,3082,17,357
6,Monsoon,38.21879723636512,47.16562139408819,Textile and Clothing,4272,22,352
8,Monsoon,40.246211451487724,75.62717309980015,Banking and Financial Services,3749,20,707
9,Monsoon,21.16210564091309,67.11845405618143,Banking and Financial Services,1310,7,692
10,Winter,39.715726556335596,49.202500201944005,Pharmaceuticals,3441,19,550
6,Monsoon,26.345943219938498,57.68887685802927,Handlooms and Handicrafts,4704,27,376
10,Winter,26.697850450804793,33.528804995139,IT and ITeS,2746,13,787
12,Winter,28.94799013538274,46.625907877853905,Leather and Leather Goods,4361,21,399
8,Monsoon,29.65540246537347,70.08279801410373,Private Security Services,3391,15,389
3,Summer,40.79488729165953,3.7978590632591827,Food Processing,2598,15,408
4,Summer,44.70817234084398,9.173297991144787,"Building, Construction and Real Estate",2977,19,462
8,Monsoon,30.859619727036726,79.28063312026218,Auto and Auto Components,2784,16,512
11,Winter,43.075056843744846,0.17670906954453391,Retail,1093,7,402
11,Winter,24.889882986525755,33.8224639021358,Telecommunications,4009,23,615
4,Summer,45.17929135346785,3.007484999646499,Telecommunications,3374,21,622
11,Winter,23.102805189664544,28.94694028850551,"Transportation, Logistics",1459,5,438
8,Monsoon,32.78957531968557,31.422447146154475,Pharmaceuticals,3407,15,573
9,Monsoon,21.567177010692944,38.65540499552012,Leather and Leather Goods,4473,25,396
9,Monsoon,20.604962976614047,39.36657955320414,"Building, Construction and Real Estate",4261,24,470
12,Winter,36.829912607324886,40.14003828140376,Pharmaceuticals,1302,10,539
10,Winter,24.81571722078776,7.266295735474082,Auto and Auto Components,2662,13,500
12,Winter,22.59549829759543,45.54327116255339,Handlooms and Handicrafts,4154,25,396
10,Winter,22.03382014771907,2.396759979064628,Electronics and IT hardware,3602,18,643
1,Winter,43.12160220630084,4.790726544917733,Food Processing,1061,4,399
3,Summer,44.930394014894574,8.003517705117599,IT and ITeS,1883,8,824
3,Summer,46.35870123754851,3.1102167031242836,Domestic Help,3820,17,289
8,Monsoon,28.72362806894944,24.93905076723216,Auto and Auto Components,3052,18,496
5,Summer,43.14539783659356,7.0906707447058706,Private Security Services,1896,9,409
2,Winter,40.350806456306344,9.95987359299293,Private Security Services,3397,19,402
4,Summer,35.609265523194516,2.010567667409542,Banking and Financial Services,3039,17,712
8,Monsoon,23.955983300106396,59.567153800636305,Retail,1686,12,415
2,Winter,20.97425307125093,47.918104700897956,Furniture and Furnishing,2854,16,415
4,Summer,37.69479641752896,4.829120767175379,"Transportation, Logistics",4489,24,435
10,Winter,44.02836570330726,31.14341764673345,Furniture and Furnishing,2916,18,401
1,Winter,40.632518173279934,20.514970042543307,Private Security Services,4448,20,410
9,Monsoon,30.033677389951098,65.11803231854739,Domestic Help,1921,9,296
4,Summer,41.819963669395364,5.229140075549116,IT and ITeS,2793,17,818
2,Winter,41.871221953666144,3.1095893936882,Pharmaceuticals,3643,17,572
2,Winter,34.51833176613361,41.26365679230241,"Transportation, Logistics",2912,17,472
5,Summer,36.912348541245215,1.7959105353630456,"Building, Construction and Real Estate",2007,10,470
4,Summer,47.19738505210491,2.7016940336627604,Food Processing,1902,10,389
3,Summer,40.44811538271554,8.93670991061578,Electronics and IT hardware,3874,23,669
9,Monsoon,39.975503550724355,24.16740367246802,Furniture and Furnishing,1256,5,421
5,Summer,46.86485415711882,6.248893202105065,Pharmaceuticals,2363,14,541
4,Summer,44.27578218727301,6.495032278604573,Pharmaceuticals,1770,9,561
4,Summer,43.53935623739457,6.070290729002915,Retail,4580,21,385
11,Winter,26.69537589563051,29.97344500649216,"Travel, Tourism and Hospitality",1627,11,506
2,Winter,38.947033402348104,47.423549921436994,Pharmaceuticals,4472,24,552
2,Winter,43.44183966208665,23.656098797704946,Auto and Auto Components,2723,16,517
2,Winter,23.039109701973928,3.2152267971994384,Electronics and IT hardware,2211,10,654
4,Summer,43.73597852116274,5.205994743521877,Domestic Help,3679,23,322
7,Monsoon,38.84935824090235,32.268846109032324,Beauty and Wellness,3294,20,424
11,Winter,36.78991649083471,40.96587034029084,Pharmaceuticals,1132,4,557
10,Winter,20.850493809324355,30.228150188582426,Handlooms and Handicrafts,1123,7,380
11,Winter,23.11708256015198,23.830334703857876,Banking and Financial Services,3866,20,702
5,Summer,35.4420446533785,0.09723081826735758,Auto and Auto Components,4622,22,486
5,Summer,47.15290320255667,1.308698342118021,Banking and Financial Services,1296,5,717
3,Summer,35.7260842125128,4.493022815779629,Domestic Help,2966,15,317
11,Winter,35.64444912280977,14.834532541828988,Furniture and Furnishing,3100,18,402
12,Winter,21.0656953012273,13.535328443400536,Leather and Leather Goods,4919,28,393
7,Monsoon,25.167710473147423,53.03488908297475,Telecommunications,4436,24,603
11,Winter,38.80399383659207,8.516910831588003,"Transportation, Logistics",3754,19,458
7,Monsoon,30.262816414383074,71.07004211528734,Retail,1051,3,398
10,Winter,37.43268787706529,49.30684326017403,Domestic Help,1987,12,291
11,Winter,44.31014283065477,1.6587043446321337,Retail,4968,27,397
12,Winter,30.935226402933715,25.254922029638188,Pharmaceuticals,4030,24,574
4,Summer,43.821894333602486,5.5008598378087745,Media and Entertainment,1617,8,512
3,Summer,46.98436123892949,9.345457951951392,"Building, Construction and Real Estate",2345,10,436
2,Winter,32.85176902132474,12.01710693964307,"Transportation, Logistics",3211,15,464
4,Summer,35.366207516301344,8.841407579620897,Furniture and Furnishing,3109,17,402
9,Monsoon,40.92774915593944,83.06545464250405,Leather and Leather Goods,2348,10,421
11,Winter,33.610064410409024,21.72299764518592,Leather and Leather Goods,3996,19,406
9,Monsoon,22.56108775579745,73.15474004404564,Electronics and IT hardware,2816,15,654
11,Winter,34.32048613931987,8.11811105327766,Furniture and Furnishing,3158,18,421
12,Winter,25.402560705512613,23.098558243831533,"Transportation, Logistics",4142,22,446
5,Summer,44.69366010163091,7.380041858261266,Banking and Financial Services,2268,13,700
9,Monsoon,44.70417274043348,93.4951727878349,Banking and Financial Services,4312,21,689
5,Summer,45.61612072055778,6.733083218619701,IT and ITeS,4893,25,794
11,Winter,29.957779538570072,16.20015212905466,Electronics and IT hardware,4760,28,657
12,Winter,35.55428136502845,27.192451010751313,Furniture and Furnishing,3561,20,399
3,Summer,37.98786520214223,9.879024290690992,IT and ITeS,1918,12,815
6,Monsoon,39.72540988743878,54.76531925366156,"Building, Construction and Real Estate",4225,7,178
9,Monsoon,41.43413853753003,64.44365732891526,Auto and Auto Components,2401,14,511
8,Monsoon,42.668756233739735,70.45978473951948,Healthcare,3278,36,1121
10,Winter,41.69754531387138,2.5937672212901273,"Travel, Tourism and Hospitality",3271,15,515
10,Winter,42.880878092919374,11.380271975407947,"Building, Construction and Real Estate",3890,22,456
1,Winter,24.854538297097527,30.420446439466055,Media and Entertainment,2014,11,510
6,Monsoon,26.57724200491805,68.81786736006596,Healthcare,2655,21,1103
2,Winter,38.874813218476675,36.70610954796608,Agriculture,2230,15,341
8,Monsoon,23.36952157966735,84.02070542314867,IT and ITeS,1828,10,799
12,Winter,32.945237099578684,3.595000727508441,Furniture and Furnishing,1876,11,415
10,Winter,28.96375889563203,3.624038358060855,Healthcare,1885,9,613
7,Monsoon,21.559866804641217,42.18123915681894,Agriculture,1591,28,804
6,Monsoon,39.256818104166356,67.62835672916995,Private Security Services,1820,13,409
4,Summer,38.40744009986481,3.772596685236601,Furniture and Furnishing,2219,10,414
10,Winter,32.86233570427396,19.941381034000617,"Travel, Tourism and Hospitality",3554,20,499
1,Winter,37.81938436301702,34.92611360903464,Food Processing,2338,10,391
12,Winter,32.85203075109013,45.412328596323476,Auto and Auto Components,4043,19,517
6,Monsoon,36.6776516131866,44.72868472068586,IT and ITeS,4239,24,806
1,Winter,36.78299392209868,12.480768921844687,IT and ITeS,4307,21,819
8,Monsoon,44.134711431071864,90.81237429996393,Electronics and IT hardware,2993,19,643
4,Summer,43.79672080226558,5.8528927564614674,Retail,3993,18,414
2,Winter,39.381974831067645,42.82072770016855,"Building, Construction and Real Estate",4610,27,457
4,Summer,46.82996727757653,9.909762709776034,"Transportation, Logistics",2841,12,448
8,Monsoon,32.35090231328766,83.12602954636453,Auto and Auto Components,4827,26,519
1,Winter,44.44982775273031,24.231078655016923,Retail,4345,22,397
6,Monsoon,37.212887078115486,70.54439834968242,"Building, Construction and Real Estate",1602,4,183
6,Monsoon,36.277867792492444,86.7641837090845,Retail,3238,16,384
12,Winter,25.800479831578777,37.010852985485926,Telecommunications,2056,9,589
2,Winter,38.59846864812566,33.14959885147184,Healthcare,1714,10,617
10,Winter,22.720052141831516,30.96676226316173,Retail,2550,13,407
3,Summer,42.565542583442024,2.8174367524465804,Telecommunications,3406,16,612
12,Winter,44.41934626054913,0.7693019379413468,"Travel, Tourism and Hospitality",2206,14,511
4,Summer,38.18849539439532,2.1493180700120993,Banking and Financial Services,2265,13,719
12,Winter,42.94214259176117,39.18176030365151,Pharmaceuticals,4224,20,568
8,Monsoon,22.636506474801088,74.85877611251155,Agriculture,2645,28,774
10,Winter,27.42302807872555,43.86062830274155,Domestic Help,2996,17,296
10,Winter,31.22646568430596,13.114455358730503,Furniture and Furnishing,4494,27,404
3,Summer,47.89228432517292,1.4544531110624692,Textile and Clothing,1304,9,374
3,Summer,41.780862597402425,0.4888248454450561,Healthcare,4042,20,608
1,Winter,36.579739396479184,5.908385879520017,Domestic Help,2909,12,321
3,Summer,45.25071551060667,0.1339135216784182,Food Processing,2385,15,391
8,Monsoon,43.61839688898361,97.61302513050761,Telecommunications,3480,17,603
4,Summer,36.572269503875546,7.029404147136443,Handlooms and Handicrafts,1641,11,396
2,Winter,31.384293975331552,14.749520477659544,Media and Entertainment,1632,6,487
4,Summer,43.297845516951945,7.954415159924463,Electronics and IT hardware,2133,10,647
2,Winter,28.797577015267606,5.097315959198362,Leather and Leather Goods,3435,20,398
10,Winter,41.04943677497565,0.9885889003177994,Private Security Services,1954,12,395
10,Winter,22.0946554301224,21.27341317105058,Beauty and Wellness,3231,15,385
4,Summer,39.01890208670836,5.776614419345454,Food Processing,2908,13,414
11,Winter,41.23785441924427,13.346330134494144,Telecommunications,1382,7,612
8,Monsoon,27.599384618021467,65.17014133568475,Healthcare,4856,40,1094
9,Monsoon,20.886763235987434,74.85682937513336,Pharmaceuticals,4017,24,567
8,Monsoon,34.24774264618557,24.39045482176435,Retail,3699,17,389
5,Summer,47.476870900555646,2.386297399956827,Media and Entertainment,4007,20,490
4,Summer,47.14971418806135,7.614431997006954,"Building, Construction and Real Estate",4058,24,463
4,Summer,44.51733611317365,3.6524318649236998,Auto and Auto Components,1849,7,493
1,Winter,21.358824940131644,4.080294751695085,Media and Entertainment,4109,20,492
12,Winter,42.616525634476695,24.821710314399535,"Travel, Tourism and Hospitality",4775,22,487
4,Summer,42.13442489571601,9.536524807672397,"Transportation, Logistics",2318,15,468
8,Monsoon,38.31759008093328,56.09626553437826,Domestic Help,4477,22,298
10,Winter,29.955211980151365,2.9428285926020035,Retail,3953,23,395
4,Summer,45.0317621712433,6.195068953679863,"Building, Construction and Real Estate",2393,13,463
12,Winter,36.095287180147146,12.627032647474229,Pharmaceuticals,1021,5,571
11,Winter,20.707114785930997,34.383142180779544,Private Security Services,4330,20,412
9,Monsoon,38.413342222075265,22.00093301583756,"Travel, Tourism and Hospitality",1485,12,490
7,Monsoon,25.906544821322264,65.88659083467945,Domestic Help,2243,11,316
10,Winter,34.2630553892313,47.9424148448307,Domestic Help,4354,24,306
3,Summer,42.42260995273837,2.627055847142402,"Transportation, Logistics",4261,21,437
12,Winter,38.394648444552786,19.52390402401368,Media and Entertainment,4816,22,493
12,Winter,32.01362711588482,44.97033396418557,IT and ITeS,2070,13,818
8,Monsoon,23.12452599110891,68.62506293855387,Retail,2400,11,385
2,Winter,26.56664736910595,23.101912805814166,"Transportation, Logistics",2927,17,462
12,Winter,44.13780103239648,1.9517994912226444,Pharmaceuticals,1609,11,577
4,Summer,47.2925600823519,7.825861846588764,"Transportation, Logistics",2784,14,452
11,Winter,27.756652751062433,20.155987377794883,"Transportation, Logistics",1596,9,458
3,Summer,42.89581827113672,3.9005493230297317,Agriculture,1070,10,359
9,Monsoon,25.421760094745395,82.41338026383404,Domestic Help,2406,11,301
7,Monsoon,29.88666674584683,96.23989259654226,Private Security Services,3017,13,385
5,Summer,40.07099381467103,9.130874403675117,Domestic Help,3078,18,293
8,Monsoon,26.794365728904406,32.73936560629096,Telecommunications,1363,9,624
8,Monsoon,36.39953137795782,52.377500325870244,Healthcare,4574,27,615
12,Winter,38.49643344947461,47.47858464841098,Pharmaceuticals,2643,15,555
7,Monsoon,21.292947533866087,55.353056630053445,"Transportation, Logistics",3607,19,462
7,Monsoon,27.534751621281004,65.17318730215344,Telecommunications,2153,13,609
9,Monsoon,34.95276401132308,60.1913099167433,Furniture and Furnishing,2207,14,395
12,Winter,28.51242563767878,45.139563442924114,"Transportation, Logistics",2776,15,463
2,Winter,32.48271644301022,14.059978845464222,Auto and Auto Components,4667,22,506
2,Winter,34.158108277922544,9.608701194602837,Retail,3466,21,394
6,Monsoon,42.783614305699686,45.98812326297934,IT and ITeS,2749,18,803
5,Summer,40.089236015346906,1.5294949701963978,"Travel, Tourism and Hospitality",3712,19,503
3,Summer,39.29379037516034,6.270896915293832,IT and ITeS,3907,22,815
10,Winter,44.380778805866555,2.3637049347105643,Leather and Leather Goods,1472,10,392
12,Winter,44.13490542539134,26.901986831010543,Agriculture,1149,5,355
1,Winter,24.130819608609396,42.021255364403444,Handlooms and Handicrafts,3487,19,382
12,Winter,25.33849261915285,28.239108408809642,Leather and Leather Goods,2108,8,411
8,Monsoon,28.909783255780383,85.15296935710028,Media and Entertainment,4769,23,496
12,Winter,20.427241015016882,30.373197085708973,"Transportation, Logistics",1120,5,454
10,Winter,27.185095348254467,34.93816155337648,Healthcare,3587,16,615
6,Monsoon,23.244418915352984,47.644168349540536,Leather and Leather Goods,2925,13,398
8,Monsoon,29.928538886417456,62.250859064969134,Pharmaceuticals,2080,14,538
10,Winter,33.35815732235388,9.98236784486891,Retail,2135,13,402
8,Monsoon,32.56107452876505,73.25344495131702,Domestic Help,1277,9,302
6,Monsoon,38.402731789362804,42.86301189164448,Electronics and IT hardware,2031,9,647
7,Monsoon,29.157364723403127,72.37016628232944,Media and Entertainment,3190,20,500
6,Monsoon,27.905835628030875,48.76321236293633,Beauty and Wellness,1497,12,413
6,Monsoon,44.441235214891584,93.95426112047292,Healthcare,3514,33,1086
6,Monsoon,23.613902083993207,45.180232252992866,Electronics and IT hardware,4810,22,664
10,Winter,42.16497835198865,39.66035911922437,Pharmaceuticals,3854,23,570
6,Monsoon,20.001279981520774,98.7941295448026,Food Processing,4094,22,388
1,Winter,42.3929959422164,48.366179536937956,Private Security Services,2312,16,417
4,Summer,38.169616809066014,4.323188310446799,Private Security Services,3895,21,389
