worker_id,skill,experience_years,day_of_week,season,last_job_days_ago,available
af4d835c-a439-4ad9-bab4-b9a4ed7745bb,Prof-specialty,6,5,Winter,14,0
3b00bc88-8391-4a0f-b776-284c95a3554b,Exec-managerial,18,1,Winter,15,1
7896297a-6660-42e9-85b0-f1f16759a90f,Exec-managerial,21,4,Winter,15,1
b02fcafa-77a5-467d-96ab-2fafdca6c928,Machine-op-inspct,35,5,Winter,21,1
bf8ada7e-6c1a-41e3-9e1e-0f4ef5367cc4,Sales,57,4,Winter,20,0
2b51e382-8648-45cd-9a28-5998c7b7bc35,Exec-managerial,18,4,Winter,15,0
5fe83597-d742-4061-bb42-62a1ba9d5dac,Sales,28,3,Winter,18,0
238afd51-8d9d-4c7c-82de-4d4fec27f7d6,Sales,38,0,Winter,18,0
5abe0319-7a6b-4251-a5c6-6136a9236cb0,Handlers-cleaners,11,5,Winter,18,0
d7cc46fe-4bc0-47c5-bd2e-65f646f2969f,Machine-op-inspct,42,5,Winter,16,1
0536d7d6-6609-459f-9807-c5212372f956,Sales,40,1,Winter,19,0
78fcc86f-27d5-43d6-898a-9addeeed563c,Farming-fishing,49,0,Winter,14,1
d5612cd1-dc19-4ef5-bc29-7e2e60c34f06,Prof-specialty,17,3,Winter,19,0
91be89b7-7396-4b52-818e-db0785ea7a44,Farming-fishing,21,0,Winter,6,1
ddae3e09-103d-4428-99bc-7fbf7853a8c7,Transport-moving,19,2,Winter,15,1
3a07a56e-1f47-4118-b0b8-391546494c9f,Prof-specialty,45,0,Winter,21,1
1b7c95ba-fc1a-49f4-acc3-16b97696fb86,Other-service,29,2,Winter,19,1
c733b496-aa9f-41e2-a3a7-08c816e5feac,Adm-clerical,5,3,Winter,18,1
66a01297-74cf-4af3-88e5-b7bba3367028,Machine-op-inspct,37,3,Winter,17,1
017d139a-c0fc-477a-b38c-8e3c6bff79ff,Sales,31,2,Winter,18,1
3c141c22-70c7-4bf9-a19a-66fad9d925d4,Machine-op-inspct,21,4,Winter,18,0
fad0dc20-80a4-4750-8a6c-539c32c5733a,Machine-op-inspct,5,3,Winter,18,1
3eb6758b-cf7f-4074-85c6-d28062bb61c3,Other-service,1,3,Winter,27,1
04dd4ba7-491e-4acb-9527-b3a314243366,Exec-managerial,26,5,Winter,18,0
d3218e04-9cab-4843-bddf-4bee3a4f7265,Other-service,7,1,Winter,18,1
e3830fa2-352b-427e-a597-c214082df971,Prof-specialty,17,2,Winter,18,1
a304c1be-b5c9-490d-8003-04bafbcbd5b4,Adm-clerical,5,4,Winter,18,1
91c7fbc0-723c-404b-b74b-4bcc14d108d8,Craft-repair,30,4,Winter,18,0
324c2d8d-717a-43b4-89a9-5ee43af97bdb,Handlers-cleaners,30,1,Winter,18,1
e9f8eba8-3708-4ac2-b9fa-2956ecec2598,Adm-clerical,26,0,Winter,18,1
2328454b-2791-4b01-ba27-d8281ced15f5,Exec-managerial,37,3,Winter,23,1
22b1e082-f4d4-429d-afaf-52b89eb912b8,Craft-repair,15,0,Winter,15,1
d51b300d-0b3a-434d-a5fc-4fd1c01d94b9,Handlers-cleaners,0,5,Winter,24,0
0356d4a1-6f2f-4357-9c8e-6854715fec67,Adm-clerical,6,3,Winter,21,1
72323ed4-8bce-41dc-9753-daeb604feeda,Protective-serv,14,0,Winter,14,0
bbf890f8-059a-4c55-a186-4f45ba8a08d5,Prof-specialty,6,2,Winter,24,1
d8986b64-52db-48f5-bc18-00f32e1df229,Exec-managerial,26,4,Winter,9,0
4b357afa-7b72-4483-8603-749ec458998d,Adm-clerical,9,2,Winter,17,1
abf3a81e-f2bb-42f2-911f-cc5ac6f743e9,Tech-support,21,5,Winter,18,1
06e278c0-3d56-4b29-bf1e-73dfbace1748,Other-service,8,2,Winter,18,1
3d5ee42a-f6a9-4cec-a7f0-d197be2c45a6,Exec-managerial,16,4,Winter,18,0
6c4d5b81-172d-43fe-8d7b-1d9458e7f8dd,Prof-specialty,20,3,Winter,11,0
3aa70bd9-b5e0-4dce-b9aa-c4f71395b9ba,Prof-specialty,23,5,Winter,8,0
cc0afdab-3357-42b4-bd39-ba4c2067ed3b,Sales,14,1,Winter,15,1
e0f2c47d-6535-4ab7-aa8d-8234a9cc8aa6,Exec-managerial,38,3,Winter,18,0
58b65d98-712b-4357-a183-1b07da87317b,Exec-managerial,41,4,Winter,15,0
3a261339-9e03-4a7e-90ae-232749d34dff,Sales,26,2,Winter,12,0
69de16b2-d194-4446-93bf-0a3016734fc7,Sales,17,1,Winter,18,1
71c47a4a-e1fe-4d2a-ae72-affb5fe1e9dc,Machine-op-inspct,34,2,Winter,18,1
a9824101-c109-4f3b-b116-bf75719c451b,Prof-specialty,12,2,Winter,15,1
8c10cc38-2659-4cb3-a838-a60a6501f4ad,Sales,5,2,Winter,18,1
3bff8e1a-d4a5-4fdf-b33b-c1b8ca212ef7,Adm-clerical,25,4,Winter,18,0
b1de68c2-2dd7-49c3-9783-6912663103f4,Exec-managerial,43,1,Winter,15,1
82a53874-815a-41cf-8ec8-8991633f6d37,Adm-clerical,20,5,Winter,20,1
ff205843-c817-48b7-b7b7-9fa533ba7b63,Sales,50,5,Winter,26,0
fa6caa8a-5188-4f30-a6d8-419532f4d208,Exec-managerial,23,3,Winter,15,0
238f0045-c1af-43f3-90fd-ab737e3b1c4c,Prof-specialty,24,4,Winter,18,1
2bbf33cd-4fc3-44ad-9c05-66197dfc5d5f,Other-service,1,2,Winter,18,1
0eb429f4-ffe8-45b7-aa6f-c4940925c2df,Handlers-cleaners,13,4,Winter,18,1
0039a702-9409-4234-ab1e-4bf168f79af0,Craft-repair,22,4,Winter,15,1
2f7c2032-a24a-42de-8ce0-7a9629906c9c,Tech-support,14,5,Winter,18,1
0f02e2ec-0392-4b1a-a518-0b1328ef3e50,Exec-managerial,33,1,Winter,18,0
1b29c2d3-7697-4c02-9c43-6dc43821c144,Prof-specialty,26,1,Winter,18,0
1bf49e2e-7169-4d57-bd7a-fc6a3c8fb522,Sales,5,0,Winter,21,0
91b5b2c4-f22c-4def-9114-1e1f42a66cd9,Prof-specialty,26,0,Winter,17,1
1052ea40-c4a9-4651-817e-e543123384cb,Farming-fishing,6,5,Winter,12,0
dab86039-df7b-49e0-98d6-29d265df4bcf,Sales,16,0,Winter,12,1
2166da49-e284-4b7a-962d-57ab23c1a9db,Prof-specialty,43,0,Winter,17,0
2ae4b783-949a-45fe-9018-a6634f6223e1,Exec-managerial,12,1,Winter,18,0
a68dac4f-68f9-443e-a600-96b760666f35,Craft-repair,27,5,Winter,18,0
aabd0bab-b732-4a6f-ae4f-786998e5f4eb,Adm-clerical,4,5,Winter,18,1
c386ed92-415c-43c4-afba-fe65b0ecb231,Other-service,31,3,Winter,18,1
f167c4f1-b5d4-4cb1-a1a8-8d17ce03d2a1,Adm-clerical,21,1,Winter,17,1
d42ee5b3-1e21-40fd-913e-963c284fbe7a,Adm-clerical,16,4,Winter,18,1
a2ac7ea0-d246-402a-b362-7de16d11a113,Exec-managerial,34,5,Winter,18,0
24293578-afde-42be-849f-272871a23a97,Adm-clerical,6,3,Winter,18,1
bd350e91-d864-4010-b535-1ead32ec54e4,Prof-specialty,20,0,Winter,17,1
3b3e314c-0069-4228-8ad4-e8c52eb84ff2,Machine-op-inspct,1,5,Winter,18,1
4ba07c8d-700f-49db-aa70-64e0862cb4e8,Other-service,6,3,Winter,21,1
376a6819-8e40-40c7-8344-c39eb95cf3f4,Other-service,7,0,Winter,18,1
6fcb8745-cb87-4135-8dd9-40f934657178,Transport-moving,53,1,Winter,27,1
29d89715-215d-494d-8e14-d8b7a1df3e84,Prof-specialty,9,0,Winter,18,1
a214589b-5f6c-476e-bcb9-537d5d83face,Tech-support,10,1,Winter,18,1
285f9dac-21c4-4a5d-a403-4d93af31aeba,Protective-serv,36,0,Winter,19,0
306a2ce2-adb7-45b8-a57b-068c013fdcec,Sales,0,0,Winter,27,1
3d1cf92b-749d-4386-9ca1-340759cdc279,Other-service,31,3,Winter,18,1
b2bb143f-9280-4fae-9e37-92e4f945e1b3,Other-service,18,2,Winter,23,1
5a116bae-929a-42ca-978f-7c0b7a03c7c5,Transport-moving,39,5,Winter,15,1
8b060f7d-3e47-4d88-8d39-34d348b09ae1,Exec-managerial,38,4,Winter,18,0
e01e5304-1cba-46f1-9ae4-e58d14674bfe,Other-service,0,5,Winter,24,1
0d0a2f77-ae9e-40b6-b862-71fc656e1bf6,Exec-managerial,12,1,Winter,15,1
89bea8a3-a328-472d-8dd2-802aef979e84,Sales,23,1,Winter,18,1
95c0790c-7aab-4d97-9171-abaae21419cb,Handlers-cleaners,8,1,Winter,18,1
8fa29c7a-800a-41f9-85c3-237ab3c2ca6b,Craft-repair,43,4,Winter,16,1
f78930d1-b713-44e0-9a22-016593cf3e4e,Machine-op-inspct,6,1,Winter,17,0
4224828c-cd8e-4647-b285-511d33bd03a8,Other-service,26,3,Winter,18,0
6c7b3ffe-165c-4e69-a3f0-4400e67be14b,Prof-specialty,20,0,Winter,18,1
04c710ea-1a32-4d7c-8b51-a5a599ff6a09,Sales,7,4,Winter,15,1
40210b30-ce5d-4af0-bef5-b33ba03ef779,Sales,16,1,Winter,9,1
fb223453-0d9b-46c3-a2de-a78fd1619518,Transport-moving,20,0,Winter,18,1
fdeacaeb-b024-4b90-9028-5587a404e946,Craft-repair,24,4,Winter,14,1
9ef052ac-1dc0-40f4-a35d-d0d25ec779f7,Machine-op-inspct,30,5,Winter,18,1
c17f8558-fe8b-43be-9ea3-985b2e0cd047,Prof-specialty,20,4,Winter,18,0
1599d5ca-e235-4fec-bc56-a1d226309976,Craft-repair,34,4,Winter,15,0
b8f337fc-5320-4a22-9e10-fe56a270de05,Prof-specialty,37,1,Winter,18,0
1e51f651-1d6a-4a98-87e9-dde4f5d8e080,Farming-fishing,23,5,Winter,24,1
076ccdee-e0c4-4227-a499-00235b440c18,Machine-op-inspct,27,4,Winter,20,1
9c689466-3767-4c4d-9c23-d1566852ff27,Machine-op-inspct,31,3,Winter,17,1
bbb3b9f4-9c24-4e9b-b48e-5527c6734d7e,Other-service,1,3,Winter,24,1
9a53491b-9728-45ab-bb26-fa5ab6e98772,Adm-clerical,21,3,Winter,17,1
d3731a03-06fd-479d-93a8-10c5d8b9b1c9,Other-service,25,4,Winter,17,1
4d3982e6-2f32-4953-a3cf-56df8130ab48,Exec-managerial,24,5,Winter,11,1
d3938a53-9ad3-4e71-b029-3b29fa7c8c32,Handlers-cleaners,0,1,Winter,27,1
7bfbbccc-1089-4741-84c9-5f261134966f,Prof-specialty,12,1,Winter,23,1
f0fa9307-2535-4754-977c-11f37174a0cb,Prof-specialty,43,0,Winter,9,1
8a13496f-4c9b-498f-aa62-1b15cd165c16,Exec-managerial,30,2,Winter,18,1
9d2d7b9d-9cf9-4bd5-8828-1176906ca3a6,Transport-moving,39,1,Winter,18,0
887d3644-5cb3-4399-af52-699974a9f363,Handlers-cleaners,9,5,Winter,17,1
0cdfa68c-e235-4ce8-a4fb-bdad5ec948bc,Sales,6,4,Winter,16,1
03dc6c43-7d19-4230-96f9-69fec2cb8aca,Transport-moving,23,1,Winter,5,0
5d5636ff-06e2-42c1-8aa5-3340737282e3,Transport-moving,24,1,Winter,18,1
425f89b7-7e44-40cd-a095-7d49a605a326,Prof-specialty,16,2,Winter,26,1
d71bdece-71dc-4f57-8ba9-bb3498352f62,Exec-managerial,29,2,Winter,18,1
143e8f6a-1a72-4b63-b297-90f6e3fcd8f1,Adm-clerical,32,2,Winter,18,1
ccfad99c-0a13-4f4f-aaba-043816668869,Craft-repair,12,3,Winter,18,1
86dcf29e-5580-4b9d-9451-fdbb2c0f88dd,Craft-repair,20,5,Winter,17,1
e72d3628-0504-4124-ae01-61f6af1c2ad3,Prof-specialty,13,2,Winter,14,1
b7cc1b05-5c5c-4594-b132-8f01fd321b9f,Adm-clerical,26,5,Winter,17,0
22791af6-38b2-47eb-ba58-946a22947447,Craft-repair,16,1,Winter,19,1
9edd0c28-1853-426e-b7e4-b0788b23acf2,Machine-op-inspct,34,5,Winter,18,0
01aeea19-0896-49db-9b07-6fa2765898dd,Craft-repair,16,5,Winter,15,1
0477e9db-0e3c-492e-906c-7692f0ce9970,Exec-managerial,13,2,Winter,18,1
1285aabd-4fd7-4bbf-bf1c-1ed95dea5468,Sales,50,2,Winter,24,1
829545b0-bd61-425f-a0ab-1226582ede3d,Adm-clerical,4,2,Winter,18,1
2eacaf9b-5319-46fa-9e07-507c478768a7,Exec-managerial,24,1,Winter,20,1
4c89249a-d816-4bf3-83e2-e4aff64f48a0,Craft-repair,19,1,Winter,20,1
ffb79457-75ef-4a31-993e-151a27b3055f,Farming-fishing,18,5,Winter,20,0
a501482b-80d2-447e-8469-9aa04d92ea14,Adm-clerical,20,2,Winter,21,0
2f32bf5b-5503-43e1-a5af-cd6edc58062f,Other-service,54,4,Winter,14,1
0c987af3-d213-4fc1-b3b8-e5ac937f3115,Other-service,22,2,Winter,18,0
eea8c7e3-e296-4a33-9b63-6d9bbec73423,Sales,1,1,Winter,21,1
aa0aa12b-770a-417f-841d-ee31eee29916,Craft-repair,37,4,Winter,15,0
6be412c3-3b91-4115-8491-834552fa1c9e,Craft-repair,12,3,Winter,18,0
f06bf188-c45b-4da7-8607-2e7d748658d1,Adm-clerical,34,1,Winter,18,1
8d4b2489-8092-413c-8c4d-f7e5bf03178d,Sales,11,1,Winter,17,0
35a036d0-26b9-485e-b82a-5ff71ca58d28,Prof-specialty,23,0,Winter,29,1
49719b45-6194-452c-8320-14fb10314666,Adm-clerical,11,0,Winter,17,1
7081ad12-4946-4945-b4cc-0f6b9bcc5a55,Sales,6,0,Winter,24,1
1b570132-0fb9-40b4-9c9b-1bd93cbaf3d0,Prof-specialty,28,0,Winter,17,0
ad542dc4-332b-4e22-aaf0-a956cb0d935e,Exec-managerial,26,0,Winter,12,0
5859c31e-a7a0-485b-b43c-aaa1df7cc29e,Sales,0,5,Winter,26,0
cc33ac80-c225-44b7-b113-ba1fb5180a40,Other-service,17,4,Winter,20,1
9296429a-4759-4424-82ba-ca60bccc9203,Craft-repair,20,3,Winter,18,1
edf918c4-d0aa-4924-9ca4-b1d5212fee87,Handlers-cleaners,18,5,Winter,18,1
a9980866-46f5-45b2-91e0-5b306b83b1c7,Machine-op-inspct,6,2,Winter,12,1
bf33f2b3-2c9b-4ff2-bd47-b39d0b69736d,Farming-fishing,20,1,Winter,1,1
e3d36647-3f78-4aa5-b9bf-ca1f4d972e62,Sales,1,2,Winter,18,1
e9be726b-8137-45d0-9b46-1c989c768c71,Transport-moving,12,5,Winter,17,1
0a2a07cf-db61-4afd-a232-588d231940ba,Transport-moving,18,0,Winter,18,1
240c2084-d40e-4cf1-bce0-b62b02098efd,Craft-repair,9,3,Winter,17,1
88c5e0d5-1922-415e-bf37-b51bb161178a,Adm-clerical,9,2,Winter,18,0
bbae5c17-9b71-4163-a208-6fa5b6ecc7d6,Exec-managerial,47,5,Winter,18,0
99bb334e-191d-4282-b3e4-8ebc859bbfcd,Exec-managerial,19,5,Winter,18,0
ec5a7b12-680c-4218-a659-e6e77044ff80,Sales,0,5,Winter,21,1
54781dc6-271f-4e7f-9634-8b8d8a8c5f90,Transport-moving,39,0,Winter,15,1
84873af4-8ca3-41f0-8a58-7b1859eda79d,Prof-specialty,36,5,Winter,21,1
7b528b69-bd98-4648-8dbf-0e3d1ef5774f,Other-service,3,4,Winter,18,1
568ff56e-59b1-46f4-88c6-6d234f7da7fd,Handlers-cleaners,25,1,Winter,18,0
0001b9bf-e89b-467d-a971-dc869fc773ac,Craft-repair,32,0,Winter,18,0
ff48876c-5f47-4fa4-9dd7-ea03a1455de4,Handlers-cleaners,20,0,Winter,16,0
c0a7a502-c5be-4040-b9a8-4403776ab203,Prof-specialty,13,0,Winter,18,0
b224fdab-a674-4d7b-8512-d2743524ca0a,Prof-specialty,23,5,Winter,19,0
9e5e27dc-1c0e-4550-91f8-738624972c8e,Prof-specialty,2,5,Winter,18,1
d11e969a-43a6-47d0-8ce6-582c125814d5,Adm-clerical,10,2,Winter,26,1
6ad2ad67-0f11-4a1c-92e7-d8f9f9050e88,Other-service,44,1,Winter,20,0
c430949a-f080-449d-99a2-1af23cf67407,Machine-op-inspct,23,4,Winter,18,1
829b9ecc-9453-40aa-9c86-5dfe38e706d0,Craft-repair,19,3,Winter,17,1
92057800-04df-44a9-814a-5d5f5e113e27,Farming-fishing,35,0,Winter,21,0
9635cbfe-1e7d-4536-8f19-4d707b5de447,Sales,10,2,Winter,15,0
bcd93b31-012e-42b6-ad64-01f9959b091b,Prof-specialty,5,2,Winter,21,1
f15e54cc-c463-4b81-b66b-83a908f1688f,Farming-fishing,28,1,Winter,20,1
57307b34-7267-4ddd-a492-c4851b7a9b4f,Sales,10,3,Winter,17,1
97dafb6b-572b-4951-8fe7-47e3ad09dc83,Adm-clerical,32,2,Winter,18,1
dad07ef7-8ad3-4229-86db-cec6a7139596,Craft-repair,1,0,Winter,17,1
c4a9c7ae-3897-4649-9ded-43695f0d91d4,Prof-specialty,66,1,Winter,27,1
dbe6bbb7-13bb-4ede-bd40-32e67016b990,Prof-specialty,30,2,Winter,20,0
6e6bbb8c-522c-4ac6-a5b2-e0c279d78759,Adm-clerical,43,2,Winter,24,1
d24ff59e-1f5f-4407-a567-c8ffac0e05b8,Craft-repair,26,5,Winter,18,1
d277d561-f13f-47e9-bba2-5bd174fef416,Handlers-cleaners,14,0,Winter,12,1
abf77195-fcc7-452a-a168-574af45bf3df,Adm-clerical,7,1,Winter,20,1
43f2c186-75fd-4135-8203-d8b12edc970d,Adm-clerical,29,2,Winter,18,1
ded3cf14-c9ff-4ad6-a8ae-9f6d94c07dd2,Sales,1,2,Winter,26,0
3ab7de51-b5d0-42df-a57e-9fe20e65068d,Other-service,19,0,Winter,25,1
dc145a67-5fe8-4fb2-8823-2924dab7aef0,Tech-support,10,3,Winter,18,1
551f502f-dfb4-4d10-942e-507a0cee5eae,Adm-clerical,16,1,Winter,18,0
67d5bd33-e537-4904-8f4a-6ea983e1831e,Other-service,14,3,Winter,20,1
4586c398-c31b-410d-b149-4927c3e6f84c,Other-service,6,5,Winter,21,1
ca63450d-d628-4829-a27c-6dc88baa280d,Exec-managerial,12,0,Winter,1,0
feacad27-c3c7-41ad-86b1-2615af0494e9,Exec-managerial,38,1,Winter,18,1
73726175-7a16-40d5-9497-0813839a12fb,Sales,12,4,Winter,18,0
20ca8a55-8fee-4ee6-87d6-474a3aa62349,Adm-clerical,10,0,Winter,23,1
bc3506e7-a558-4841-b28b-95b516fdab41,Craft-repair,22,3,Winter,10,0
76a9182c-e02d-4225-9a2c-091f08341a76,Sales,10,2,Winter,17,0
aed74f3f-ed57-45b2-8dff-2a2ecaa040ae,Handlers-cleaners,21,3,Winter,18,1
30434978-cc0d-4b98-8429-cc3efe1c9392,Craft-repair,15,3,Winter,18,0
8abd73de-96a7-4ca5-bc6e-383bb32553ed,Other-service,5,5,Winter,18,1
a6c8e9d4-5659-43c1-afa7-c4067355bcec,Machine-op-inspct,14,1,Winter,14,1
54ab65cc-f6fe-41f7-a2a3-e40038be234e,Craft-repair,19,1,Winter,18,1
2fcf9fc5-ee25-406b-be66-b42d25a331fe,Priv-house-serv,53,2,Winter,8,1
0b5f9d5a-04f4-4fe4-bc04-fe108ba42c12,Adm-clerical,12,4,Winter,18,0
7237ea66-e105-402a-99c9-2d8314699885,Exec-managerial,2,0,Winter,18,0
383e0216-fea4-44ae-baab-f84b966b8a66,Transport-moving,35,1,Winter,15,1
fcf0905a-18cf-4c3b-abe3-abee28f4c1f7,Craft-repair,24,0,Winter,17,1
90ff71f2-7c22-44fa-ac7b-af428c6dfec0,Exec-managerial,26,5,Winter,14,0
5da0f77d-9f01-4a9f-97a3-81be4ec77dea,Prof-specialty,8,1,Winter,18,1
0396f1c2-b5fd-4106-a00e-28369625220d,Other-service,3,5,Winter,26,0
cdbc80e0-f2c1-4287-9520-c9fa07d0114b,Other-service,19,0,Winter,18,1
75b7960d-2655-45cb-9e5b-38f5c0406766,Prof-specialty,18,5,Winter,18,1
0fdb9064-9aa4-4a66-b6d3-ca4969c370c1,Sales,7,5,Winter,18,1
eaef60f7-0f17-4f02-9218-4ebdbac6eabe,Exec-managerial,36,3,Winter,18,1
d9126fc6-fc1a-4e1e-82d2-10d97a1fa2ac,Prof-specialty,20,0,Winter,15,1
95ba89a1-aa85-4c3e-a7ec-2f4bc1d1d30d,Other-service,11,5,Winter,18,1
207b0441-426d-4d68-b91d-3bca109a6c67,Craft-repair,2,1,Winter,19,1
9a58eb38-825d-46bc-9bc6-adab0aaffed7,Craft-repair,14,1,Winter,15,1
b8341ae3-a398-40c7-83ff-bf89cb555645,Exec-managerial,6,2,Winter,24,1
069ba6e8-eba1-4833-9ae4-b1f39d862761,Adm-clerical,41,4,Winter,18,1
f93fa8db-7cc9-4a4b-a0c2-860712f90a57,Adm-clerical,38,4,Winter,18,0
d4028ca9-4b09-4f32-8ddb-0d44bdef34c2,Transport-moving,22,0,Winter,5,1
7e6624bf-9b57-45c3-8bc6-656ec9c618c2,Sales,17,2,Winter,18,0
51ee43cb-abc8-4214-a9eb-1cdbb5482a28,Prof-specialty,20,5,Winter,18,0
0cabd789-ba3a-4ec2-a6fe-d724f3d231a8,Sales,6,1,Winter,24,0
8201cf36-ade0-453a-a439-d87d9fd375d7,Sales,12,1,Winter,18,1
818ada16-cf68-4588-b45e-320f319cbbae,Farming-fishing,18,5,Winter,18,1
e736db21-d5eb-4c92-931f-47b17b5cdac5,Protective-serv,2,2,Winter,24,1
910f5fbc-504e-4b2c-bee2-198f96688b3d,Sales,18,2,Winter,18,1
28404c8d-f4e5-46c1-aa86-aa0d91ffc73d,Exec-managerial,27,3,Winter,18,1
2ea4f648-04a2-406c-b0fc-234109c8d464,Adm-clerical,4,0,Winter,18,1
571b586e-e03b-4316-86f1-c0b1a5f485b4,Farming-fishing,13,3,Winter,18,1
5af0ddf9-d029-440c-8682-342daa0c11fa,Transport-moving,16,3,Winter,18,0
2b09879d-6989-42d1-a1b6-7998bb4b53ad,Craft-repair,6,0,Winter,18,1
c6620d99-18ee-4629-a17b-d7d5ac9766e3,Sales,5,1,Winter,23,1
2a200824-5432-47c4-99eb-79c06057b6d2,Prof-specialty,28,0,Winter,18,0
8076e4b4-bba4-41b4-a1d1-1073e6070a3d,Prof-specialty,42,3,Winter,9,0
74829958-90a8-4edc-97d5-55fef84a5598,Machine-op-inspct,22,1,Winter,18,1
b45dd046-474c-4584-a509-09dcb73377d2,Machine-op-inspct,37,4,Winter,18,1
abc260c3-680b-4832-ba14-4b8425c16824,Tech-support,29,2,Winter,18,1
56673756-9f07-4f73-83b0-25e1fae8f3fc,Other-service,10,5,Winter,18,0
9e76059b-cc6f-4c80-be01-6aa89e8a3a66,Exec-managerial,37,2,Winter,12,0
7a831f3d-2ab4-43a9-88ba-19bc91be3957,Prof-specialty,29,5,Winter,18,0
261ac9f7-3132-477b-a0c3-0c5f59f8c7e3,Exec-managerial,36,0,Winter,15,0
7c4e4685-c52b-496b-8df4-4b59d2b705f8,Other-service,14,2,Winter,12,1
b62653c1-27b3-47e4-bc7c-5c55b213f473,Exec-managerial,20,1,Winter,18,0
80f7fb10-3253-48e6-868d-47db9f309b29,Machine-op-inspct,43,4,Winter,18,1
ab441450-10f0-4a33-ba47-2c86eaa36d3a,Prof-specialty,44,5,Winter,18,1
265f7bea-acf5-4c44-bb24-89c7f50110e7,Craft-repair,11,1,Winter,18,0
c272e9ec-8402-4bd8-b764-6f2e35a33d5b,Protective-serv,8,3,Winter,21,1
c0dee13a-613a-4890-9570-29fc03c0d043,Farming-fishing,1,0,Winter,15,1
2b94b14f-2d05-4bbc-b7a1-e4a6c198b115,Craft-repair,22,4,Winter,18,1
c6bb4a61-aa14-4dde-a52e-f4321c12e7d0,Machine-op-inspct,18,4,Winter,18,0
3a87eb20-1608-4537-ae07-d7b2921e906e,Transport-moving,24,2,Winter,17,1
ce658b1b-9d30-4863-bfcc-9b2ebbd6b303,Prof-specialty,37,5,Winter,18,1
f8d04896-351d-4c9d-9229-f073002d6964,Other-service,37,3,Winter,20,0
0975fb8d-8980-4137-8481-04e634107d87,Sales,25,1,Winter,18,1
4454eb3d-3f88-46a1-b75c-02b3023a358b,Craft-repair,21,4,Winter,18,1
42b82c53-b784-4ff1-bd29-f8362397dc06,Adm-clerical,20,1,Winter,17,0
e28f44fa-d2a8-421e-9cd2-9166eca6fd31,Other-service,10,0,Winter,18,1
ce3ca177-a735-402d-a0ff-d38ca0a9bb33,Tech-support,18,0,Winter,18,1
055de428-eda7-4504-b9da-655b6d394b6a,Farming-fishing,31,5,Winter,15,1
fd10a687-83b3-4ec6-a7af-951fa7d02359,Adm-clerical,23,0,Winter,18,0
9f616d2e-4de7-435c-b563-a79b5376d940,Machine-op-inspct,42,2,Winter,18,1
35d85467-3553-4f5e-a7cc-185f91a0eb8b,Exec-managerial,17,1,Winter,9,1
2ea8ddf7-dd04-4d11-bb93-c01baf526844,Prof-specialty,18,1,Winter,18,1
4e349580-0401-43a9-b8ab-39bf0bf4f057,Adm-clerical,33,4,Winter,18,0
05b6e4bb-69a0-4578-a66f-f9493328e6e7,Other-service,5,5,Winter,18,1
1b229f04-910e-40c4-86af-51dbdc3636d3,Craft-repair,33,2,Winter,18,1
254c4335-04ce-44b6-b225-2373154a2c9a,Sales,0,1,Winter,25,1
40a93166-41a5-43c8-adcc-c244ca85c97a,Sales,15,2,Winter,23,0
7ad1057d-e506-422f-8ae2-7055703ecb71,Protective-serv,32,2,Winter,18,1
dc6968bd-32c0-4898-8992-cc2a2d44b866,Craft-repair,20,0,Winter,18,0
85d042e5-2bcd-44bd-9ed4-d908625e163e,Adm-clerical,0,1,Winter,20,0
dbe11617-a6f1-48cc-8fc7-aca572118a7f,Transport-moving,8,3,Winter,18,0
bc282a33-2bc9-48b1-9f8c-3242a2e90568,Sales,3,0,Winter,16,0
5b24992a-02ab-4861-a5b9-ca6bde3d1ddc,Exec-managerial,8,2,Winter,15,1
2fa375fa-8cc5-4057-a3d1-140e6679bf9c,Adm-clerical,12,2,Winter,18,0
4619e2d8-c718-448a-97ee-745e529b988b,Other-service,15,0,Winter,18,1
123d64e0-90b2-4445-b58e-fe186d95d352,Transport-moving,24,3,Winter,19,1
39527b03-caac-4754-aaab-b78812dd6499,Prof-specialty,10,0,Winter,15,0
81156ea7-f133-4ece-b486-a34815e70494,Other-service,2,4,Winter,20,1
3292ac56-8b43-47d4-b248-9dec5403dca0,Prof-specialty,48,1,Winter,23,0
c46d87de-5991-427a-b238-ee62baecc7b6,Adm-clerical,13,5,Winter,15,0
f0a5ac4e-d7e6-4ab1-9705-3870b70210c9,Adm-clerical,18,2,Winter,18,1
6e9305e1-f7f1-4558-b0d5-f941d5a953cd,Prof-specialty,21,0,Winter,18,0
ebf97cbf-585c-4171-b91a-354a315fa72c,Adm-clerical,34,5,Winter,18,0
178aa18a-3beb-4fbd-b4ce-eb029ac27830,Craft-repair,43,0,Winter,18,0
a5e1823e-515d-422b-be5c-a7b1c879d4cc,Transport-moving,9,1,Winter,18,1
3e3bfe61-3435-4256-9f92-a23287acbab2,Adm-clerical,27,0,Winter,15,1
84d0e168-a7e7-4df7-97be-5e633f15ebf3,Other-service,3,2,Winter,18,1
d90c200f-4cfb-421a-b994-9c3fb46137fa,Adm-clerical,7,3,Winter,18,1
504d15d6-493e-4c47-ad4a-797679ad819f,Other-service,6,2,Winter,23,1
f8ecea73-9348-4f1c-b191-3c275193bc8b,Exec-managerial,20,5,Winter,14,1
2e5eedae-7cfa-4e48-83d1-9ce819d29396,Prof-specialty,11,4,Winter,15,1
